cntr_01,dist_x,pang_x,ra_01,dec_01,oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag
1400,0.106933,-92.230610,1.8662617340E+02,-1.1610648944E+01,371108400005393,186.6261431,-11.6106501,371,8,4,zg,106,106,117,117,1.779400E+01,1.500000E-02,5.374488E-07,9.725265E-01,4.322127E-02,1.801480E+01,1.857471E-02,1.774477E+01,2.831683E-02,1.767727E+01
1401,null,null,2.2440830661E+02,7.6601221675E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1402,0.110070,-23.337103,3.0850180915E+02,2.4853472126E+01,1638115400047034,308.5017958,24.8535002,1638,15,4,zg,54,27,56,27,1.744200E+01,2.400000E-02,3.758123E-07,1.359942E+00,2.734542E-02,1.754334E+01,1.694679E-02,1.747000E+01,1.847528E-02,1.742783E+01
1403,0.055715,25.547554,2.7448922482E+02,6.0087054537E+01,826102200000433,274.4892382,60.0870685,826,2,2,zg,1007,957,1052,1001,1.761000E+01,1.500000E-02,6.163693E-07,8.177160E-01,2.308132E-02,1.781237E+01,1.277161E-02,1.762420E+01,2.315619E-02,1.746331E+01
1404,0.044658,81.451049,7.6560105221E+01,1.6275130456E+01,1556112300007747,76.5601180,16.2751323,1556,12,3,zg,10,10,12,12,1.774600E+01,1.200000E-02,5.390775E-07,1.627604E+00,2.569601E-02,1.771126E+01,2.315998E-02,1.767462E+01,2.109665E-02,1.763496E+01
1405,0.084208,28.075102,2.9983483391E+02,6.8401794612E+00,1536107400015201,299.8348450,6.8402001,1536,7,4,zg,33,6,35,6,1.763400E+01,1.800000E-02,2.885548E-07,1.174805E+00,2.411999E-02,1.771254E+01,1.562500E-02,1.764321E+01,1.971869E-02,1.758521E+01
1406,null,null,1.6349294076E+02,-3.9182486236E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1407,null,null,2.0105357199E+01,-4.1402315406E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1408,null,null,6.0752060324E-01,-3.6845037193E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1409,null,null,2.3763521272E+02,-4.1060194720E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1410,0.141951,1.166541,2.9408111979E+02,-9.6209449226E+00,386111400025628,294.0811206,-9.6209055,386,11,4,zg,146,145,153,152,1.776200E+01,1.400000E-02,8.118586E-07,7.838213E-01,3.270614E-02,1.786763E+01,1.423073E-02,1.775982E+01,2.691746E-02,1.755307E+01
1411,0.225171,21.299380,3.1688631540E+01,-2.1147370175E+01,249114200002543,31.6886559,-21.1473119,249,14,2,zg,96,91,117,109,1.786600E+01,1.900000E-02,6.137038E-07,9.894724E-01,3.890330E-02,1.794469E+01,2.460289E-02,1.785484E+01,3.686434E-02,1.773735E+01
1412,0.150236,4.974571,2.9217739748E+02,-2.5709281075E+01,285108400013575,292.1774015,-25.7092395,285,8,4,zg,81,80,86,85,1.770500E+01,2.000000E-02,7.561920E-07,8.726860E-01,3.568091E-02,1.784624E+01,1.821899E-02,1.770237E+01,3.095212E-02,1.755693E+01
1413,0.193040,45.059306,3.1500425279E+02,2.6225515623E+01,1639115200000350,315.0042951,26.2255535,1639,15,2,zg,44,21,47,22,1.775900E+01,2.200000E-02,1.355508E-06,1.132888E+00,2.225197E-02,1.775986E+01,1.540565E-02,1.771087E+01,2.016124E-02,1.766864E+01
1414,0.282072,67.849423,2.6695447462E+02,4.2469860258E+01,1763106300007787,266.9545730,42.4698898,1763,6,3,zg,26,13,32,13,1.775600E+01,1.800000E-02,5.440869E-07,9.790276E-01,3.235719E-02,1.783669E+01,1.698589E-02,1.774005E+01,2.572275E-02,1.766815E+01
1415,0.107996,-4.100994,1.9562557263E+01,6.8143281178E+01,834108400002554,19.5625515,68.1433111,834,8,4,zg,274,262,305,291,1.778900E+01,1.100000E-02,3.198388E-07,6.897732E-01,3.130152E-02,1.790833E+01,1.527786E-02,1.781853E+01,3.283827E-02,1.756396E+01
1416,null,null,3.4479148190E+01,-4.6845427694E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1417,0.171632,25.043001,8.2566114903E+01,1.8629084506E+01,1556113200004802,82.5661362,18.6291277,1556,13,2,zg,48,48,52,52,1.800800E+01,1.900000E-02,4.063083E-07,9.903844E-01,3.094507E-02,1.811699E+01,2.084446E-02,1.803639E+01,3.120404E-02,1.794219E+01
1418,0.151000,-53.777053,3.0249667552E+02,5.9923319614E+01,828102100003633,302.4966080,59.9233444,828,2,1,zg,784,767,825,808,1.783400E+01,1.500000E-02,6.932119E-07,8.084588E-01,2.177695E-02,1.790345E+01,1.329994E-02,1.783179E+01,2.439023E-02,1.775603E+01
1419,null,null,3.0331452239E+01,-5.2155948740E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1420,null,null,1.2113245578E+02,-2.2379540538E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1421,0.252902,-77.656928,1.5527768108E+02,8.4568324829E+00,521104400001848,155.2776117,8.4568475,521,4,4,zg,177,151,190,164,1.764100E+01,1.700000E-02,7.335479E-07,1.476701E+00,4.158970E-02,1.785513E+01,2.956200E-02,1.763999E+01,2.968009E-02,1.749481E+01
1422,0.233905,-20.256327,1.9708445483E+02,1.7039631645E+01,1573112100003614,197.0844313,17.0396926,1573,12,1,zg,19,11,19,11,1.772600E+01,1.700000E-02,7.300846E-07,1.057230E+00,3.731485E-02,1.776174E+01,1.574707E-02,1.769671E+01,2.208281E-02,1.757580E+01
1423,0.182039,1.359942,3.0568849464E+02,-1.8290362352E+01,337106300004078,305.6884959,-18.2903118,337,6,3,zg,127,126,135,134,1.764300E+01,1.500000E-02,5.384578E-07,9.873469E-01,3.523893E-02,1.781312E+01,1.963425E-02,1.765129E+01,2.948278E-02,1.753107E+01
1424,0.020912,-168.256662,6.4114824969E+01,2.1317042787E+01,559116400003219,64.1148237,21.3170371,559,16,4,zg,196,190,219,213,1.785400E+01,1.800000E-02,3.047476E-07,8.688149E-01,2.766248E-02,1.794561E+01,1.661777E-02,1.785495E+01,2.835761E-02,1.774565E+01
1425,0.246583,-90.276325,3.5022880086E+02,2.3803820230E+01,647104200002076,350.2287260,23.8038199,647,4,2,zg,0,0,387,282,1.786900E+01,2.400000E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.287433E-02,0.000000E+00
1426,0.079569,-96.767737,1.0715151068E+02,6.9366511505E+01,839111300005857,107.1514484,69.3665089,839,11,3,zg,84,77,94,87,1.768800E+01,1.500000E-02,4.315010E-07,8.638138E-01,2.321973E-02,1.774835E+01,1.435471E-02,1.771040E+01,2.463759E-02,1.762773E+01
1427,0.327643,54.036578,3.2495900657E+02,-1.3078119349E+01,390101300002184,324.9590822,-13.0780659,390,1,3,zg,134,134,145,145,1.776800E+01,1.400000E-02,1.102644E-06,9.003922E-01,4.049812E-02,1.792509E+01,1.753235E-02,1.777035E+01,2.886904E-02,1.758865E+01
1428,null,null,1.6283856520E+02,-9.8108047179E+00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1429,null,null,1.9185210903E+00,-3.3349313771E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1430,0.131774,-55.891399,1.4396228813E+02,-8.2686156261E+00,365112100001366,143.9622575,-8.2685951,365,12,1,zg,121,121,137,137,1.772500E+01,1.800000E-02,6.734081E-07,7.461941E-01,3.077179E-02,1.783734E+01,1.407051E-02,1.773298E+01,2.795645E-02,1.765144E+01
1431,0.075896,85.757866,4.8864525009E+01,4.5863272641E+01,1739109100000204,48.8645552,45.8632742,1739,9,1,zg,75,75,77,77,1.769900E+01,1.600000E-02,2.263248E-07,7.909490E-01,3.076102E-02,1.778843E+01,1.251030E-02,1.769703E+01,2.345002E-02,1.760873E+01
1432,0.156968,-25.154042,6.8625391533E+01,4.4156917333E+01,743104400010320,68.6253657,44.1569568,743,4,4,zg,300,296,331,327,1.780000E+01,1.500000E-02,2.811727E-07,7.869002E-01,2.973950E-02,1.792090E+01,1.642418E-02,1.780667E+01,3.094482E-02,1.766750E+01
1433,0.151912,55.859798,2.8194817609E+02,2.6157883018E+01,1682104400024458,281.9482150,26.1579067,1682,4,4,zg,53,26,54,26,1.772500E+01,2.100000E-02,7.706906E-07,1.178569E+00,2.563961E-02,1.777376E+01,1.702118E-02,1.770727E+01,2.141207E-02,1.766519E+01
1434,0.087568,65.899825,5.1560474796E+01,-1.9400193251E-01,1448108400009167,51.5604970,-0.1939920,1448,8,4,zg,49,33,52,34,1.769800E+01,1.800000E-02,2.645580E-07,7.841603E-01,3.009104E-02,1.778205E+01,1.246262E-02,1.767074E+01,2.356288E-02,1.757278E+01
1435,0.127905,80.883598,2.1440693162E+02,-2.0983632925E-01,426114300002805,214.4069667,-0.2098307,426,14,3,zg,163,156,171,164,1.801000E+01,1.900000E-02,6.436989E-07,1.038781E+00,4.132694E-02,1.810901E+01,2.140808E-02,1.800779E+01,3.055469E-02,1.778725E+01
1436,null,null,1.2358337486E+02,-4.5940786326E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1437,0.136136,3.197867,3.2035553041E+02,-2.2846752257E+01,288109100006727,320.3555327,-22.8467145,288,9,1,zg,80,80,83,83,1.771400E+01,1.600000E-02,6.141698E-07,9.890181E-01,3.703935E-02,1.786168E+01,1.964474E-02,1.773231E+01,2.944869E-02,1.759880E+01
1438,0.188750,-39.391000,2.4321791356E+02,4.2815739480E+01,722115400003428,243.2178682,42.8157800,722,15,4,zg,1144,834,1190,866,1.773800E+01,1.300000E-02,5.581271E-07,9.143516E-01,2.412117E-02,1.785745E+01,1.379013E-02,1.773957E+01,2.236038E-02,1.760670E+01
1439,0.170173,-11.320876,8.6994800805E+01,-9.3847494506E+00,357112400002237,86.9947914,-9.3847031,357,12,4,zg,76,76,83,83,1.767500E+01,1.100000E-02,8.900840E-07,1.089926E+00,4.115602E-02,1.780994E+01,2.655315E-02,1.771134E+01,3.611963E-02,1.762502E+01
1440,0.053229,-54.638462,2.3466693485E+02,6.4342810643E+01,823114300003121,234.6669070,64.3428192,823,14,3,zg,951,698,1002,738,1.769100E+01,1.500000E-02,6.565648E-07,9.899794E-01,2.684093E-02,1.783078E+01,1.640129E-02,1.769673E+01,2.456269E-02,1.759208E+01
1441,0.141317,5.654269,3.8339692755E+01,1.1392036736E+01,1498113200002048,38.3396967,11.3920758,1498,13,2,zg,51,45,52,46,1.774900E+01,1.900000E-02,3.262269E-07,9.637313E-01,2.813271E-02,1.785593E+01,1.655197E-02,1.776041E+01,2.546348E-02,1.769791E+01
1442,null,null,2.1900784134E+02,-3.4770625665E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1443,0.074613,57.025361,3.2683783071E+02,5.2995647120E+01,1806112200000850,326.8378596,52.9956584,1806,12,2,zg,53,53,53,53,1.768700E+01,1.800000E-02,1.076435E-06,9.698641E-01,4.378593E-02,1.797726E+01,1.711845E-02,1.771300E+01,2.616843E-02,1.767664E+01
1444,0.092760,-7.399132,3.3080964786E+02,1.6702635748E+01,1592112100004039,330.8096444,16.7026613,1592,12,1,zg,47,22,52,23,1.774800E+01,1.900000E-02,2.596747E-07,7.011931E-01,1.877394E-02,1.782382E+01,8.335114E-03,1.775272E+01,1.762373E-02,1.770884E+01
1445,0.041134,19.347636,3.3021274072E+02,6.5657569819E+01,1861112300034178,330.2127499,65.6575806,1861,12,3,zg,34,18,43,22,1.783900E+01,2.000000E-02,1.158003E-06,1.260936E+00,3.763575E-02,1.790416E+01,2.289009E-02,1.781660E+01,2.691401E-02,1.772759E+01
1446,0.169831,-4.535018,2.5345550171E+02,-2.7751416728E+01,279101300068502,253.4554975,-27.7513697,279,1,3,zg,65,65,69,69,1.782100E+01,1.600000E-02,3.272196E-07,8.254859E-01,4.991353E-02,1.805995E+01,2.132034E-02,1.780771E+01,3.829204E-02,1.772933E+01
1447,0.060299,132.404235,2.4510213867E+02,5.8138200795E+01,795115100002278,245.1021621,58.1381895,795,15,1,zg,1100,858,1166,911,1.776700E+01,1.500000E-02,7.157978E-07,9.316446E-01,2.570846E-02,1.786955E+01,1.509094E-02,1.776727E+01,2.401541E-02,1.765725E+01
1448,9.279227,128.245860,1.6888756120E+02,-1.2275558400E+01,368102100021888,168.8896329,-12.2771540,368,2,1,zg,0,0,0,0,1.560700E+01,1.310000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
1449,0.253295,23.314548,1.2722044280E+02,-3.6821721146E+00,414107300009606,127.2204707,-3.6821075,414,7,3,zg,232,187,260,211,1.766100E+01,3.200000E-02,8.846471E-07,2.311718E+00,6.257387E-02,1.781081E+01,3.969002E-02,1.766789E+01,2.545485E-02,1.745597E+01
1450,0.143155,-2.111900,1.2592993448E+01,-2.7260448038E+01,246101400000738,12.5929918,-27.2604083,246,1,4,zg,111,111,138,138,1.776800E+01,1.500000E-02,1.486724E-06,1.016646E+00,4.291389E-02,1.790540E+01,2.719116E-02,1.776050E+01,3.965355E-02,1.764203E+01
1451,0.421251,-82.561873,2.2723641977E+02,1.5990123519E+00,479102300000557,227.2363037,1.5990275,479,2,3,zg,235,174,248,184,1.799200E+01,1.500000E-02,6.051766E-07,1.019082E+00,3.920137E-02,1.810510E+01,2.009392E-02,1.799100E+01,2.923340E-02,1.774681E+01
1452,0.090564,-67.105075,1.5386838420E+02,-5.8508498870E+00,418104300004998,153.8683609,-5.8508401,418,4,3,zg,155,128,168,140,1.781900E+01,1.300000E-02,9.432941E-07,8.264959E-01,3.551811E-02,1.797836E+01,1.705360E-02,1.781586E+01,3.059141E-02,1.770531E+01
1453,null,null,1.7306891197E+02,-3.6034791769E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1454,null,null,1.3322175750E+02,-5.3640635157E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1455,0.070101,-46.601840,4.9701000882E+01,2.9658660021E+01,654101300004209,49.7009846,29.6586734,654,1,3,zg,251,241,268,257,1.799300E+01,1.500000E-02,7.360689E-08,9.905455E-01,3.778914E-02,1.815154E+01,2.024651E-02,1.796091E+01,3.030398E-02,1.783940E+01
1456,0.144120,6.901908,2.7478209199E+02,-1.1300714743E+01,383106400022528,274.7820969,-11.3006750,383,6,4,zg,183,163,194,173,1.806100E+01,1.300000E-02,6.698555E-07,8.936188E-01,6.760902E-02,1.827778E+01,3.972626E-02,1.807733E+01,6.590970E-02,1.791124E+01
1457,0.029041,25.224218,2.6874071671E+02,3.0379518402E+01,1680111400014107,268.7407207,30.3795257,1680,11,4,zg,41,35,42,36,1.781900E+01,1.700000E-02,9.219015E-07,1.003596E+00,2.706299E-02,1.790233E+01,1.529694E-02,1.781160E+01,2.259798E-02,1.777436E+01
1458,0.138059,-65.789493,1.5157533136E+00,7.9205863731E+00,1493107100000575,1.5157180,7.9206021,1493,7,1,zg,54,54,56,56,1.799100E+01,1.600000E-02,4.325832E-07,8.775073E-01,4.062897E-02,1.811037E+01,1.739883E-02,1.801302E+01,2.939635E-02,1.785389E+01
1459,0.022147,167.478705,1.3046292405E+02,2.2887780106E+01,1614112300009423,130.4629255,22.8877741,1614,12,3,zg,30,14,30,14,1.777100E+01,2.000000E-02,2.638465E-07,9.125246E-01,2.565069E-02,1.778889E+01,1.219559E-02,1.775057E+01,1.981446E-02,1.768450E+01
1460,0.044286,-4.486528,2.7386699948E+02,1.2067375936E+01,1584104400015059,273.8669985,12.0673882,1584,4,4,zg,27,13,27,13,1.778500E+01,1.900000E-02,3.531779E-07,1.069288E+00,2.557553E-02,1.783134E+01,1.667404E-02,1.777596E+01,2.311907E-02,1.771592E+01
1461,null,null,5.5030824131E+01,-3.6557024349E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1462,0.111053,36.190486,8.1472564777E+00,-1.2005250096E+01,1337109200016297,8.1472751,-12.0052252,1337,9,2,zg,45,2,53,2,1.774000E+01,1.600000E-02,4.607370E-07,1.248418E+00,4.329783E-02,1.783935E+01,2.183914E-02,1.775240E+01,2.593578E-02,1.760464E+01
1463,0.683982,58.350833,3.1874155766E+02,3.7995969707E+01,731104100039676,318.7417629,37.9960694,731,4,1,zg,0,0,358,351,1.701100E+01,9.800000E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.412849E-02,0.000000E+00
1464,0.235289,17.665794,3.4219751379E+02,-1.6765493576E+01,1386104400002958,342.1975345,-16.7654313,1386,4,4,zg,26,0,28,0,1.780300E+01,1.900000E-02,9.583644E-07,1.004946E+00,3.799198E-02,1.793842E+01,2.062035E-02,1.780792E+01,3.042126E-02,1.774633E+01
1465,0.150193,-0.131141,2.6632964320E+02,8.2268073797E+00,536101300015060,266.3296431,8.2268491,536,1,3,zg,302,282,329,306,1.815000E+01,1.800000E-02,8.179695E-07,8.847314E-01,3.605701E-02,1.837984E+01,1.770782E-02,1.813941E+01,2.967412E-02,1.789941E+01
1466,0.088788,24.808372,3.1956727760E+02,3.6080975313E+01,1730108100041443,319.5672904,36.0809977,1730,8,1,zg,53,53,54,54,1.788500E+01,1.600000E-02,5.234402E-07,1.233570E+00,1.038928E-01,1.795127E+01,2.113724E-02,1.785583E+01,2.540436E-02,1.755009E+01
1467,null,null,4.6000858240E+01,-5.5864359067E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1468,null,null,2.7864359866E+02,-6.1134550485E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1469,0.092175,-132.970332,7.7671539247E+01,-8.5929607476E+00,1400103100002089,77.6715203,-8.5929782,1400,3,1,zg,47,17,50,18,1.781000E+01,2.300000E-02,6.201728E-07,1.017208E+00,3.395899E-02,1.791871E+01,1.747513E-02,1.783722E+01,2.547032E-02,1.770671E+01
1470,null,null,1.6439290941E+02,-3.9366819823E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1471,null,null,6.0706172561E+00,-3.9621198621E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1472,null,null,2.6477772939E+02,-5.2769968221E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1473,0.161248,-12.254445,2.9989036731E+02,-1.6916997045E-01,438114400011601,299.8903578,-0.1691262,438,14,4,zg,164,163,173,172,1.788700E+01,1.400000E-02,5.077714E-07,8.842554E-01,2.751601E-02,1.798953E+01,1.510239E-02,1.788739E+01,2.532164E-02,1.779424E+01
1474,null,null,2.8666099507E+02,-4.4283734702E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1475,null,null,2.1705667179E+02,-7.3502662138E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1476,0.023253,167.994338,1.1149862105E+02,3.5643277818E+01,1705107300010050,111.4986227,35.6432715,1705,7,3,zg,47,47,50,50,1.788200E+01,1.900000E-02,3.270270E-07,1.099906E+00,2.961693E-02,1.794002E+01,1.663399E-02,1.788133E+01,2.242150E-02,1.779507E+01
1477,null,null,2.2917274211E+02,-8.9707401062E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1478,0.202325,-15.393088,2.2776556099E+01,-1.9223726585E+01,1289109100001939,22.7765403,-19.2236724,1289,9,1,zg,40,0,47,1,1.783700E+01,2.000000E-02,1.403826E-06,1.029113E+00,4.617611E-02,1.800075E+01,2.645969E-02,1.782434E+01,3.811936E-02,1.773092E+01
1479,0.470830,90.367614,1.7843148991E+02,-3.2096796609E+00,421106200001832,178.4316209,-3.2096805,421,6,2,zg,119,108,135,124,1.816500E+01,1.700000E-02,1.718660E-06,8.561172E-01,4.421515E-02,1.833192E+01,2.438354E-02,1.817595E+01,4.222675E-02,1.798795E+01
1480,0.091046,-51.384992,8.6467021583E+01,1.5260875617E+01,511114200020750,86.4670011,15.2608914,511,14,2,zg,215,174,231,189,1.797400E+01,1.500000E-02,6.075211E-07,1.088588E+00,4.083100E-02,1.811864E+01,2.051926E-02,1.799434E+01,2.794616E-02,1.775223E+01
1481,null,null,3.1323871115E+02,-5.4456832074E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1482,0.213134,-41.335568,1.3600915743E+02,-1.3012473653E+01,364104300001957,136.0091173,-13.0124292,364,4,3,zg,122,121,140,139,1.806400E+01,1.400000E-02,1.312647E-06,1.026132E+00,7.353402E-02,1.819708E+01,2.530766E-02,1.802241E+01,3.656562E-02,1.740400E+01
1483,0.114400,-39.120657,1.8554519747E+01,-5.6176188538E+00,1391109400001701,18.5544996,-5.6175942,1391,9,4,zg,54,11,54,11,1.792000E+01,1.700000E-02,8.356959E-07,8.961279E-01,4.694084E-02,1.796035E+01,2.407169E-02,1.790611E+01,3.982545E-02,1.768753E+01
1484,0.110520,-29.656899,3.0648027865E+02,-1.3921614078E+01,337114100008606,306.4802630,-13.9215874,337,14,1,zg,131,130,139,138,1.801300E+01,1.500000E-02,6.986279E-07,1.361264E+00,4.618542E-02,1.812186E+01,2.711487E-02,1.800013E+01,2.953175E-02,1.780304E+01
1485,0.031955,-29.964543,1.0411323458E+02,8.4318472101E+00,1508111400025080,104.1132301,8.4318549,1508,11,4,zg,47,27,50,28,1.782700E+01,1.900000E-02,5.606371E-07,7.468147E-01,3.148942E-02,1.790498E+01,1.203537E-02,1.784507E+01,2.389299E-02,1.776992E+01
1486,0.400100,-90.410654,9.3242192971E+01,-8.8356628035E+00,358112200009343,93.2420805,-8.8356636,358,12,2,zg,137,115,143,121,1.842300E+01,1.500000E-02,1.353794E-06,9.684160E-01,6.245387E-02,1.878554E+01,2.791977E-02,1.842277E+01,4.274387E-02,1.824958E+01
1487,null,null,3.0120235711E+02,-6.9049115555E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1488,0.170806,-15.930909,2.1552767273E+02,-2.1835230824E+01,274114400003291,215.5276587,-21.8351852,274,14,4,zg,65,65,68,68,1.792900E+01,1.600000E-02,3.531387E-07,9.828003E-01,4.878090E-02,1.811136E+01,2.109146E-02,1.793750E+01,3.181745E-02,1.770014E+01
